id,text,tokens,tags,is_cs,en_count,tr_count,en_ratio,token_count,group,berturk_label,berturk_score,xlmr_label,xlmr_score
153.0,2 sene önce bugün Rising Star'da You Give Love A Bad Name çalmış ve yarı finale yükselmiştik part3 Watch #Instavideo:http://ift.tt/2juUys6,"['kwfturkey', 'yine', 'hepinizin', 'yıl', 'önce', 'izleyip', 'çok', 'beğendiği', 'bi', 'diziye', 'başladım', 'inş', 'breaking', 'bad', 'gibi', 'boktan', 'çıkmaz', 'adını', 'söylemiyorum', 'ki', 'spoiler', 'verm']","['E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T']",True,4,18.0,0.182,22.0,code_switched,positive,0.980400562286377,neutral,0.6361503601074219
154.0,Şey işte birkaç ödül -Yılın albümü: Love Yourself -Yılın sanatçısı: BTS -Yılın müzik videosu: DNA,"['bu', 'gercekten', 'tanidigim', 'bi', 'kiza', 'benzedi', 'we', 'all', 'know', 'a', 'girl', 'like', 'this']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,7,6.0,0.538,13.0,code_switched,positive,0.9904738068580627,neutral,0.6966128349304199
155.0,O zamanın belgeselleri bunlar: Man Jumping Over Chair :),"['from', 'şantiye', 'with', 'love']","['E', 'T', 'E', 'E']",True,3,1.0,0.75,4.0,code_switched,positive,0.999887228012085,positive,0.6009962558746338
156.0,"my lady buyukbaba, thunder buyukanne, playboy anne, artificial love baba, the eve buyuk kardes, sweet lies ise kucuk kardes","['same', 'old', 'love', 'türkçe', 'versiyonu', 'cover', 'by', 'efe', 'burak', 'youtube', 'aracılığıyla']","['E', 'E', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'T']",True,6,5.0,0.545,11.0,code_switched,positive,0.9614137411117554,positive,0.55710768699646
157.0,- First Love - herkesin gördüğü Suga'yı bir kenara atıp ilk aşkı olarak piyanosuna şarkı yazan Min Yoongi.,"['iki', 'haftadır', 'sınıfa', 'aynı', 'şeyleri', 'anlatıyorum', 'insanız', 'yani', 'me', 'too', 'love', 'u']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E']",True,4,8.0,0.333,12.0,code_switched,positive,0.9709309935569763,neutral,0.544630229473114
158.0,Ben megafona telefonu dayayıp (tövbe tövbe jsjsjs) baepsae açmıstım şimdi ki hedefim düğunde 21 centry girl ü açtırmak,"['iron', 'man', 'gibi', 'fatih', 'kardeşim', 'maşallah']","['E', 'E', 'T', 'T', 'T', 'T']",True,2,4.0,0.333,6.0,code_switched,positive,0.7065019607543945,neutral,0.4318688213825226
159.0,"The Killers merakla beklenen albümleri Wonderful Wonderful’dan ""Some Kind of Love"" isimli yeni bir tekli paylaştı.","['bu', 'quiz', 'iron', 'man', 'gerçekten', 'ne', 'kadar', 'tanıdığını', 'göreceğiz', 'hadi', 'hemen', 'katıl']","['T', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,3,9.0,0.25,12.0,code_switched,positive,0.9623050093650818,positive,0.5594960451126099
161.0,Bobby'nin şarkısı da tam aşık olmalık sen dinliyorsun bobby e aşık oluyorsun o nakaratta sana I Love You diyor awww 😸,"['burning', 'man', 'gibi', 'bişey', 'mi', 'olacak', 'acaba']","['E', 'E', 'T', 'T', 'T', 'T', 'T']",True,2,5.0,0.286,7.0,code_switched,positive,0.9977903366088867,positive,0.7166193723678589
162.0,bad liar şarkısını başta dinlemiştim beğenmemiştim ama tekrar tekrar dinleyince hoşuma kaçtı,"['zeynepe', 'test', 'kitabı', 'kargolayacağım', 'normalde', 'best', 'friend', 'birbirlerine', 'minnoş', 'hediyeler', 'yollar', 'bense', 'test', 'kitabı']","['T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,12.0,0.143,14.0,code_switched,negative,0.5343724489212036,positive,0.7614080905914307
163.0,Seni ne mutlu ediyorsa onu yap. Ve insanların ne düşündüğünü asla dikkate alma. &A Serious Man,"['man', 'booker', 'kısa', 'listesi', 'açıklandı']","['E', 'E', 'T', 'T', 'T']",True,2,3.0,0.4,5.0,code_switched,positive,0.980643630027771,neutral,0.5426476001739502
164.0,bu tweet atılmayı başladığından beri her zaman rt ve çok azda olsa tweet atıyorum ama ben bir love'um #KWF2017Turkey #KWF2017TR,"['first', ""love'ı"", 'ne', 'zaman', 'dinlesem', 'mezarlıkta', 'geçirdiğim', 'zamanlar', 'aklıma', 'geliyor']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,8.0,0.2,10.0,code_switched,positive,0.9969697594642639,positive,0.4805664122104645
165.0,yine hepinizin 10 yıl önce izleyip çok beğendiği bi diziye başladım. inş breaking bad gibi boktan çıkmaz. adını söylemiyorum ki spoiler verm,"['best', 'chef', 'worst', 'chef', 'mükemmel', 'ya', 'ben', 'daha', 'önce', 'niye', 'keşfedemedim']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,7.0,0.364,11.0,code_switched,positive,0.62872713804245,positive,0.5991658568382263
166.0,Bu gercekten tanidigim bi kiza benzedi we all know a girl like this,"['herkes', 'runaway', 'daha', 'çok', 'beğenmiş', 'ama', 'ben', 'yine', 'zıt', 'bir', 'karakter', 'olarak', 'i', 'love', 'you', 'diyorum']","['T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T']",True,4,12.0,0.25,16.0,code_switched,positive,0.9965391159057617,positive,0.4888008236885071
167.0,FROM ŞANTİYE WİTH LOVE,"['bu', 'hayatta', 'bad', 'ass', 'bitches', 'olmak', 'kazandırıyor']","['T', 'T', 'E', 'E', 'E', 'T', 'T']",True,3,4.0,0.429,7.0,code_switched,positive,0.9917508959770203,positive,0.6147732734680176
168.0,Same old love - Selena Gomez / Türkçe Versiyonu ( Cover by Efe Burak ) https://youtu.be/CbCFRyOyuiA  @YouTube aracılığıyla,"['love', 'the', 'köfte', 'sandwich', 'from', 'here', 'babadağ', 'kafeterya', 'by', 'turkeysforlife']","['E', 'E', 'T', 'E', 'E', 'E', 'T', 'T', 'E', 'E']",True,7,3.0,0.7,10.0,code_switched,positive,0.7469639182090759,neutral,0.7483156323432922
169.0,İki haftadır 5 sınıfa aynı şeyleri anlatıyorum insanız yani 😁 me too love u 🖤,"['squat', 'girl', 'nasıl', 'kilo', 'vercem', 'hiçbir', 'yerim', 'tutmuyor', 'hamlamışım']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,7.0,0.222,9.0,code_switched,positive,0.9956231713294983,positive,0.8130800127983093
170.0,İron Man gibi Fatih kardeşim maşallah 😊😊,"['admin', 'man', 'in', 'black', 'rüyalarıma', 'giriyor', 'yap', 'bir', 'güzellik']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T']",True,4,5.0,0.444,9.0,code_switched,positive,0.9936479926109314,positive,0.900576114654541
171.0,"Bu quizde, Iron man'i gerçekten ne kadar tanıdığını göreceğiz. Hadi hemen katıl!","['neden', 'fotoğrafını', 'çekmeyi', 'seviyosun', 'narsist', 'misin', 'my', 'face', 'is', 'my', 'best', 'feature']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E']",True,6,6.0,0.5,12.0,code_switched,positive,0.9970034956932068,positive,0.5056584477424622
172.0,"Love yourself değil,love your DNA @BTS_twt","['neden', 'gündem', 'kasmıyoruz', 'come', 'on', 'man', 'weareoneexo']","['T', 'T', 'T', 'E', 'E', 'E', 'E']",True,4,3.0,0.571,7.0,code_switched,positive,0.9972875118255615,neutral,0.6940426826477051
173.0,Burning man gibi bişey mi olacak acaba,"['season', 'questions', 'spoiler', 'içerir']","['E', 'E', 'E', 'T']",True,3,1.0,0.75,4.0,code_switched,negative,0.7848742008209229,neutral,0.7953871488571167
174.0,zeynepe test kitabı kargolayacağım normalde best friendler birbirlerine minnoş hediyeler yollar bense test kitabı,"['spoiler', 'littlefinger', 'is', 'dead', 'alın', 'size', 'spoiler', 'ın', 'kralı', 'spoiler', 'gots']","['E', 'E', 'E', 'E', 'T', 'T', 'E', 'T', 'T', 'E', 'E']",True,7,4.0,0.636,11.0,code_switched,negative,0.8431214094161987,neutral,0.4400462508201599
175.0,2017 Man Booker Kısa Listesi Açıklandı!,"['night', 'king', 'nasil', 'ölecek', 'bilen', 'varmi', 'spoiler', 'gameofthrones']","['E', 'E', 'T', 'T', 'T', 'T', 'E', 'E']",True,4,4.0,0.5,8.0,code_switched,positive,0.9674462080001831,neutral,0.8925768733024597
176.0,First love ı ne zaman dinlesem mezarlıkta geçirdiğim zamanlar aklıma geliyor,"['facebook', 'instant', 'videos', 'adını', 'verdiği', 'yeni', 'özelliğini', 'test', 'etmeye', 'başladı']","['E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,3,7.0,0.3,10.0,code_switched,positive,0.9961104989051819,neutral,0.5144919753074646
177.0,Best Chef Worst Chef mükemmel ya ben daha önce niye keşfedemedim,"['sinemkadioglu', 'o', 'halde', 'başlıyor', 'muyuz', 'hello', 'everyone', 'be', 'sure', 'to', 'vote', 'for', 'me', 'as', 'the', 'twitter', 'popular']","['T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,12,5.0,0.706,17.0,code_switched,positive,0.9967185854911804,positive,0.750703752040863
178.0,Herkes runawayi daha çok beğenmiş ama ben yine zıt bir karakter olarak i love you diyorum,"['english', 'home', 'mutfak', 'indirim', 'super', 'kampanya']","['E', 'E', 'T', 'T', 'T', 'T']",True,2,4.0,0.333,6.0,code_switched,negative,0.9905230402946472,positive,0.5333032011985779
179.0,Bu hayatta bad ass bitches olmak kazandırıyor,"['bir', 'dili', 'en', 'çok', 'dinleyerek', 'öğrenir', 'okuyarak', 'geliştirir', 'konuşarak', 'pekiştirebilirsiniz', 'why', 'not', 'arapca', 'ingilizce', 'yabancidil']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T']",True,2,13.0,0.133,15.0,code_switched,negative,0.6656363606452942,positive,0.5912478566169739
180.0,Love the köfte sandwich from here! :) Babadağ Kafeterya http://www.turkeysforlife.com/2017/09/babadag-kafeterya-calis.html … by @turkeysforlife,"['şimdi', 'ingilizce', 'nasil', 'yazacağınıza', 'bakalım', 'i', 'read', 'a', 'book', 'in', 'the', 'library', 'every', 'day']","['T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,9,5.0,0.643,14.0,code_switched,positive,0.9997879862785339,positive,0.7338554859161377
181.0,Squat girl nasıl kilo vercem hiçbir yerim tutmuyor hamlamışım,"['bilimsel', 'okuryazarlığınız', 'ne', 'durumda', 'kendinizi', 'sınayın', 'science', 'knowledge', 'quiz', 'ingilizce', 'korkmayın', 'zor', 'değil']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T', 'T']",True,3,10.0,0.231,13.0,code_switched,negative,0.9952415227890015,negative,0.8474640846252441
182.0,"Admin, Man In Black rüyalarıma giriyor yap bir güzellik :((","['boğaziçi', 'buddy', 'de', 'ortalığı', 'karistirdim', 'ya', 'fuck', 'me']","['T', 'E', 'T', 'T', 'T', 'T', 'E', 'E']",True,3,5.0,0.375,8.0,code_switched,negative,0.9996504783630371,negative,0.5714766383171082
183.0,Neden fotoğrafını çekmeyi seviyosun narsist misin — my face is my best feature,"['boğaziçi', 'kuzey', 'kampüsü', 'sucks']","['T', 'T', 'T', 'E']",True,1,3.0,0.25,4.0,code_switched,positive,0.9517578482627869,neutral,0.42398905754089355
184.0,#EXO100thWin neden gündem kasmıyoruz come on man @weareoneEXO  #exo,"['love', 'the', 'new', 'kuzey', 'cafeteria', 'at']","['E', 'E', 'E', 'T', 'E', 'E']",True,5,1.0,0.833,6.0,code_switched,positive,0.8000471591949463,positive,0.4366385042667389
185.0,Season 7 questions. Spoiler içerir #spoiler #duh #GoT http://www.dorkly.com/post/84994/4-questions-i-still-have-about-game-of-thrones-season-7 …,"['arkadaşlar', 'biri', 'cümlelerinde', 'sürekli', 'güney', 'kuzey', 've', 'long', 'hall', 'kelimelerini', 'kullanıyorsa', 'kesin', 'id', 'de', 'kesin', 'gecer']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'E', 'T', 'T', 'T']",True,3,13.0,0.188,16.0,code_switched,positive,0.7566153407096863,negative,0.8979418873786926
186.0,Littlefinger is dead. Alın size spoiler ın kralı 😋 🎈🎈🎈 #spoiler #GoTS7,"['ben', 'de', 'düzenli', 'spor', 'yapamıyorum', 'diye', 'üzülüyodum', 'canım', 'kuzey', 'güney', 'uçaksavar', 'derken', 'nike', 'running', 'gibi', 'program', 'hazırlamış', 'bana']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T']",True,2,16.0,0.111,18.0,code_switched,positive,0.9977952241897583,negative,0.908982515335083
187.0,Night King nasil ölecek bilen varmi? :) #spoiler #GoTS7  #GameOfThrones,"['campus', 'buddies', 'northcampus', 'cats', 'boğaziçi', 'üniversitesi', 'kuzey', 'kampüs']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T']",True,4,4.0,0.5,8.0,code_switched,positive,0.9998770952224731,neutral,0.6033074855804443
188.0,"Facebook, ‘Instant Videos’ adını verdiği yeni özelliğini test etmeye başladı http://grihat.com/facebook-instant-videos-adini-verdigi-yeni-ozelligini-test-etmeye-basladi/ …","['utku', 'mertnacakgedigi', 'yamancan', 'take', 'away', 'şeklinde', 'bir', 'starbucks', 'mesela', 'sikik', 'kuzey', 'kantin', 'kahvesi', 'yerine']","['T', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T']",True,3,11.0,0.214,14.0,code_switched,positive,0.6083776354789734,neutral,0.5998390913009644
189.0,RT sinemkadioglu: O halde başlıyor muyuz?!! Hello everyone! Be sure to vote for me as the #KWF2017 Twitter Popular… https://twitter.com/i/web/status/907726097747513344 …,"['officially', 'member', 'of', 'boğaziçi', 'üniversitesi', 'kuzey', 'kampüsü', 'in', 'istanbul', 'türkiye']","['E', 'E', 'E', 'T', 'T', 'T', 'T', 'E', 'T', 'T']",True,4,6.0,0.4,10.0,code_switched,positive,0.9979546070098877,neutral,0.6158638596534729
190.0,ENGLISH HOME Mutfak %50 İndirim https://youtu.be/5_B9tbQbncQ  #super #kampanya,"['talebimiz', 'üzere', 'kütüphane', 've', 'study', 'alanı', 'için', 'çaykahve', 'kuzey', 'yemekhane', 'için', 'içecek', 'otomati', 'siparişi', 'verildiği', 'müjdesini', 'aldık']","['T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,1,16.0,0.059,17.0,code_switched,positive,0.9833827614784241,neutral,0.7710700631141663
191.0,"Bir dili en çok dinleyerek öğrenir, okuyarak geliştirir, konuşarak pekiştirebilirsiniz. -why not #arapca #ingilizce #yabancidil","['this', 'is', 'boğaziçi', 'bitchezz', 'catrepublic', 'boğaziçi', 'üniversitesi', 'kuzey', 'kampüs']","['E', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T']",True,4,5.0,0.444,9.0,code_switched,positive,0.9972449541091919,positive,0.5046194195747375
192.0,Şimdi #ingilizce nasil yazacağınıza bakalım. #ÖFNYZ I read a book in the library every day.,"['eceniş', 'az', 'sonra', 'kuzey', 'kampüste', 'sıfır', 'makyaj', 've', 'leş', 'saçla', 'onlayn', 'olacak', 'hide', 'yo', 'children', 'hide', 'yo', 'wives']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E']",True,6,12.0,0.333,18.0,code_switched,positive,0.9302935600280762,neutral,0.6715390086174011
193.0,"Bilimsel okuryazarlığınız ne durumda? Kendinizi sınayın. Science Knowledge Quiz #ingilizce Korkmayın, zor değil 😝","['instagram’da', 'adlı', 'hesap', 'bu', 'tarz', 'taciz', 'içerikli', 'yorumlar', 'bırakıyor', 'pamuk', 'eller', 'spam', 'kendisi', 'tur', 'rehberiymiş']","['E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T']",True,2,13.0,0.133,15.0,code_switched,positive,0.9712905287742615,neutral,0.6232135891914368
194.0,Boğaziçi buddy de ortalığı karistirdim ya fuck me,"['sadece', 'pray', 'you', 'catch', 'me', 'oluşan', 'bir', 'lemonade', 'ihtiyaç', 'var', 'hear', 'me', 'out']","['T', 'E', 'E', 'E', 'E', 'T', 'T', 'E', 'T', 'T', 'E', 'E', 'E']",True,8,5.0,0.615,13.0,code_switched,negative,0.9088438749313354,negative,0.7457928657531738
195.0,Boğaziçi Kuzey Kampüsü sucks 👎,"['threesome', 'yapalım', 'mı', 'eurohoopsnet', 'almost', 'accurate']","['E', 'T', 'T', 'E', 'E', 'E']",True,4,2.0,0.667,6.0,code_switched,positive,0.6705096364021301,negative,0.9464392066001892
196.0,Love the new kuzey cafeteria at boun,"['hikayenin', 'punch', 'line', 'sikine', 'dirsek', 'yedi', 've', 'bunu', 'fark', 'ettiğimde', 'çok', 'geçti', 'dedim', 'abooo', 'nasıl', 'anlatacağım', 'şimdi', 'bunu']","['T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,16.0,0.111,18.0,code_switched,positive,0.9773886203765869,positive,0.7086761593818665
197.0,"Arkadaşlar biri cümlelerinde sürekli rk, güney kuzey ve long hall kelimelerini kullanıyorsa kesin boğaziçilidir.Idsinde de kesin boun gecer.","['şu', 'remix', 'eski', 'milli', 'takım', 'videolarından', 'aldığım', 'keyfi', 'tasvir', 'edemiyorummmm']","['T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,1,9.0,0.1,10.0,code_switched,positive,0.9173480868339539,negative,0.5901506543159485
198.0,Ben de düzenli spor yapamıyorum diye üzülüyodum canım Boun kuzey güney uçaksavar derken nike running gibi program hazırlamış bana.,"['yeni', 'yaşıma', 'beyaz', 'futbol', 'izleyerek', 'girdiğime', 'inanamıyorum', 'annemlerin', 'yanına', 'gidip', 'i', 'failed', 'you', 'diye', 'ağlayabilirim']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T']",True,3,12.0,0.2,15.0,code_switched,negative,0.7014444470405579,negative,0.8590539693832397
199.0,Campus buddies. #boun #northcampus #cats @ Boğaziçi Üniversitesi Kuzey Kampüs https://instagram.com/p/9v9eqwmwpl/,"['annem', 'yarın', 'vegan', 'kek', 'yapacakmış', 'gidip', 'badem', 'sütü', 'falan', 'almış', 'happy', 'tears']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E']",True,2,10.0,0.167,12.0,code_switched,positive,0.7929815649986267,neutral,0.774531900882721
200.0,@utkucb @boun_otk @mertnacakgedigi @yamancan_ take away şeklinde bir starbucks mesela sikik kuzey kantin kahvesi yerine,"['white', 'supremacy', 'eyleminin', 'sembolu', 'haline', 'gelen', 'çocuk', 'hırvat', 'çıkmış', 'ben', 'bunu', 'öğrenmeden', 'tahmin', 'etmiştim', 'bu', 'da', 'ırkçılığa', 'girer', 'mi', 'enter']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E']",True,3,17.0,0.15,20.0,code_switched,negative,0.9989026784896851,neutral,0.5386928915977478
201.0,"Officially member of boun! (@ Boğaziçi Üniversitesi Kuzey Kampüsü in İstanbul, Türkiye)","['forks', 'over', 'knives', 'neden', 'hayvansal', 'ürün', 'yememeliyiz', 'sorusuna', 'mezbaha', 'görüntüsü', 'yerine', 'sağlık', 'bilgileri', 'bulacağınız', 'çok', 'iyi', 'bir', 'belgesel']","['E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,3,15.0,0.167,18.0,code_switched,positive,0.9578436613082886,neutral,0.7875466346740723
202.0,"Talebimiz üzere Kütüphane ve Study alanı için çay/kahve, kuzey yemekhane için içecek otomati siparişi verildiği müjdesini aldık!","['yine', 'çok', 'doğru', 'konuşmuşsun', 'bebeim', 'if', 'you', 'choose', 'to', 'eat', 'meat', 'you', 'love', 'pets', 'not', 'animals']","['T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,11,5.0,0.688,16.0,code_switched,positive,0.6254603266716003,neutral,0.722389280796051
203.0,This is Boğaziçi bitchezz .#catrepublic #boun #clasedeespanol @ Boğaziçi Üniversitesi Kuzey Kampüs http://instagram.com/p/q1Ou44xxY6/,"['yıllar', 'önce', 'bir', 'of', 'july', 'basıp', 'las', ""vegas'a"", 'gitmiştik', 'şehirdeki', 'son', 'iki', 'boş', 'odayı', 'tutmuştuk', 've', 'aşırı', 'eğlenmiştik']","['T', 'T', 'T', 'E', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,14.0,0.222,18.0,code_switched,positive,0.5355868339538574,neutral,0.5445372462272644
204.0,"Eceniş az sonra boun kuzey kampüste sıfır makyaj ve leş saçla onlayn olacak, hide yo children hide yo wives.","['universal', 'studios', 'asam', 'geldi', 'goodbye', 'muggle', 'life']","['E', 'E', 'T', 'T', 'E', 'E', 'E']",True,5,2.0,0.714,7.0,code_switched,negative,0.9936096668243408,negative,0.4784376323223114
205.0,Instagram’da guideserkanalan adlı hesap bu tarz taciz içerikli yorumlar bırakıyor. Pamuk eller spam’e. Kendisi tur rehberiymiş.,"['green', 'salad', 'diye', 'bir', 'yere', 'oturduk', 'menüde', 'hayvansal', 'ürün', 'olmayan', 'hiçbir', 'şey', 'yok', 'sadece', 'ölü', 'tavuk', 'var', 'naming', 'on', 'point', 'gerçekten']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T']",True,5,16.0,0.238,21.0,code_switched,negative,0.9809321165084839,negative,0.8396223187446594
206.0,Sadece Pray You Catch Me’den oluşan bir Lemonade’e ihtiyaç var Beyoncé hear me out,"['day', 'the', 'year', 'of', 'bu', 'albümdeki', 'tüm', 'şarkıları', 'çok', 'seviyorum', 'ama', 'bunu', 'paylaşayım', 'dedim']","['E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,10.0,0.286,14.0,code_switched,negative,0.7188190221786499,neutral,0.66448575258255
207.0,Threesome yapalım mı @akonavic @Eurohoopsnet ahjsjsdjskzhzjensks almost accurate,"['day', 'senden', 'asla', 'bıkamam', 'best', 'girl', 'band', 'song', 'ever', ""destiny's"", 'child', 'say', 'my', 'name']","['E', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True,11,3.0,0.786,14.0,code_switched,positive,0.9788916110992432,neutral,0.4512641429901123
208.0,"Hikayenin punch line'ı ""sikine dirsek yedi"", ve bunu fark ettiğimde çok geçti sldjfhs dedim abooo nasıl anlatacağım şimdi bunu","['day', 'daddy', 'lessons', 'bunun', 'link', 'tidal', 'dışında', 'yok', 'sanırım']","['E', 'E', 'E', 'T', 'E', 'E', 'T', 'T', 'T']",True,5,4.0,0.556,9.0,code_switched,positive,0.6582747101783752,positive,0.388295978307724
209.0,Şu remixli eski milli takım videolarından aldığım keyfi tasvir edemiyorummmm,"['bu', 'ne', 'şimdi', 'sen', 'potterhead', 'misin', 'ya', 'durduk', 'yere', 'bogi', 'fan', 'club', 'açma', 'isteği', 'doğdu', 'veeee', 'yaşımdayım']","['T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T']",True,3,14.0,0.176,17.0,code_switched,negative,0.9397605657577515,negative,0.582851767539978
210.0,"Yeni yaşıma beyaz futbol izleyerek girdiğime inanamıyorum, annemlerin yanına gidip i failed you diye ağlayabilirim sdljfhs","['gs', 'hayvanlar', 'için', 'kükre', 'hayvanların', 'da', 'hakları', 'var', 'banner', 'yapmış', 'ama', 'hepsi', 'et', 'yiyor', 'lool', 'çöpsünüz']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,1,15.0,0.062,16.0,code_switched,negative,0.9677716493606567,positive,0.42985427379608154
